objective_1,objective_2
218.1958525922188,94.17860448153927
278.90911334907287,92.97217218576782
321.78418098178616,89.79020682894316
308.9104378531386,92.47599402204075
494.54137437569443,79.61287690328133
479.4389581537689,79.97241251066238
475.9722853603889,80.49310085546892
301.76176687241724,92.75947359697118
520.6605950485197,74.98186343530678
490.5380588274954,79.65429675888574
503.06458845279604,78.541357830758
533.6976485301566,73.06278263428332
527.2923255568894,74.6039003895816
458.14649135641713,81.04276126135518
548.3034055981165,66.74609125318608
540.7227389205655,70.12622126377978
509.22105023391003,77.62862322627613
518.8242748875637,75.55622472220654
456.03311795989674,81.48519716428989
510.3138197399676,76.44440216520353
481.77732358347083,79.79589179983209
513.5702217545962,76.1207785000092
525.4509846141736,74.73649701128285
