metric,score
hypervolume/MOHumanoidDefault-v5,13095.434643992565
hypervolume/MOHumanoidLight-v5,13226.553702995026
hypervolume/MOHumanoidHeavy-v5,13342.60426054781
hypervolume/MOHumanoidLowDamping-v5,12898.88243181334
hypervolume/MOHumanoidHard-v5,14366.179115823808
normalized_hypervolume/MOHumanoidDefault-v5,0.0274634113235189
normalized_hypervolume/MOHumanoidLight-v5,0.0349729009795899
normalized_hypervolume/MOHumanoidHeavy-v5,0.0645272832532608
normalized_hypervolume/MOHumanoidLowDamping-v5,0.0303399186389985
normalized_hypervolume/MOHumanoidHard-v5,0.1265199139969765
eum/MOHumanoidDefault-v5,19.74538612320555
eum/MOHumanoidLight-v5,20.480206912902
eum/MOHumanoidHeavy-v5,22.347699702034923
eum/MOHumanoidLowDamping-v5,18.36704223548547
eum/MOHumanoidHard-v5,33.978323133212164
NHGR/MOHumanoidDefault-v5,0.03260270899072097
NHGR/MOHumanoidLight-v5,0.03627842807829489
NHGR/MOHumanoidHeavy-v5,0.06896347947772385
NHGR/MOHumanoidLowDamping-v5,0.03357251137610537
NHGR/MOHumanoidHard-v5,0.1345489649046824
EUGR/MOHumanoidDefault-v5,0.0802713977874384
EUGR/MOHumanoidLight-v5,0.0629152183690247
EUGR/MOHumanoidHeavy-v5,0.126309886389297
EUGR/MOHumanoidLowDamping-v5,0.07421983955772363
EUGR/MOHumanoidHard-v5,0.17028998080369476
